# Isothermal calorimetry of a CEM I paste — holdout
#
# Source dataset: Šmilauer V., Reiterman P. (2025), Isothermal calorimetry
#   database of 65 cements and approximations. Zenodo.
#   doi: 10.5281/zenodo.15212785
#   license: CC-BY-4.0  <https://creativecommons.org/licenses/by/4.0/>
#   source file: 116-CEM I 52.5 R Ladce-415.csv
#
# Companion article, to be cited (CC BY-NC-ND 3.0 — cite, do not reproduce):
#   Šmilauer V., Edelmannová J., Reiterman P., Isothermal calorimetry database
#   of 65 cements with analytical approximations, Ceramics-Silikáty 70(1),
#   25-33 (2026). doi: 10.13168/cs.2025.0048
#
# cement: CEM I 42.5R Ladce-415
# blaine: 415 m2/kg
# wb: 0.45
# temperature: 20C
# Truncated from line: 2 with assigned time: 0.75 h normalized with binder mass: 20.483 g
# Released heat up to 45 minutes (J/g of binder): 12.0 estimated
# reference fit by the depositors: Fitted affinity hydration model, B1 1.078123 h^-1, B2 1.370e-03, eta 7.1694, DoHInf 0.85, Qpot 500.0 J/g, Ea 38300.0 J/mol
#
# Subset of the source record: 458 of 11951 rows, chosen as
#   the rows nearest to 500 log-spaced times. Values are verbatim; no
#   interpolation, no smoothing. Regenerate with data/experimental/regenerate.jl
#
# The fourth column is NOT a measurement: it is the depositors' own
#   affinity-model fit, read off their tabulated curve at the row nearest
#   in time. It is carried so that a fit can be judged against somebody
#   else's on the very same record.
#
# columns: hydration time (h), heat flow (W/g of binder), heat (J/g of
#   binder), depositors' fitted heat (J/g of binder)
time_h,heat_flow_W_per_g,heat_J_per_g,reference_fit_J_per_g
15.90945837855339,0.002218491400947164,118.50277263083247,127.2533
16.06417297701041,0.002204503789707696,119.73450606993782,127.2533
16.27045910815398,0.0021863459899057708,121.36487248023312,129.7143
16.47674523929755,0.002168499209570594,122.98187645022726,129.7143
16.683031370507347,0.0021509704167174304,124.58576351393917,132.1509
16.88931750165092,0.0021334832703158286,126.17664900268595,132.1509
17.095603632860715,0.002116635866139534,127.75474906462911,134.563
17.35346129682329,0.0020956995654075185,129.7099329290491,136.9506
17.55974742796686,0.002078360750096172,131.25986208252866,136.9506
17.76603355911043,0.0020605520421332697,132.79674348500123,139.314
18.023891223073008,0.0020376064526439787,134.6989163821834,139.314
18.230177354282805,0.002018881513106163,136.2051696550198,141.6532
18.436463485426373,0.0019997328015720762,137.69735213866295,143.9685
18.69432114938895,0.0019752178026396826,139.54234250848472,143.9685
18.90060728059875,0.0019552316984590198,141.00180112483733,146.2601
19.158464944495098,0.0019298627945414403,142.80506452433357,146.2601
19.4163226085239,0.0019037872971467953,144.584485194969,148.5282
19.62260873966747,0.0018823488591971237,145.99036887431419,150.7731
19.880466403630045,0.0018548308880207403,147.72502297783097,150.7731
20.13832406759262,0.0018265655969311714,149.43373930590164,152.9951
20.3961817315552,0.0017979723732817184,151.1160926249104,152.9951
20.654039395517774,0.0017687330709196248,152.77158975999777,155.1946
20.91189705948035,0.0017391095409708607,154.39973271282895,157.3719
21.169754723442928,0.0017091326749271577,156.0002488852601,157.3719
21.427612387405503,0.0016787795525920349,157.5727433458083,159.5272
21.68547005136808,0.0016481821738334977,159.11693989859052,159.5272
21.99489924814966,0.001611537355609746,160.9324990124607,161.6611
22.25275691204601,0.0015810747341394756,162.41430553015,163.7738
22.562186108827593,0.001545113218409531,164.155462297378,163.7738
22.820043772790168,0.0015157584176398468,165.57615108820795,165.8657
23.129472969505525,0.0014806927430707432,167.24506141645534,165.8657
23.387330633534326,0.0014516457534018963,168.60607895513309,167.9372
23.696759830249682,0.0014169284056244765,170.20379701016137,169.9886
24.006189027031265,0.001382607223545051,171.76306877978865,169.9886
24.31561822374662,0.0013485520185205436,173.28420241204816,172.0203
24.573475887775423,0.00132019990442559,174.5228817966054,172.0203
24.882905084490776,0.0012868375773276673,175.97482438120235,174.0326
25.243905814025137,0.0012493096316650487,177.62271557981765,176.026
25.55333501080672,0.001218015515490454,178.99685209435702,176.026
25.862764207522076,0.001187712470980875,180.33666836265576,178.0008
26.17219340430366,0.0011578824716488702,181.64300679314692,178.0008
26.53319413383802,0.001124516794276971,183.1259550506035,179.9574
26.842623330619602,0.0010969662761536535,184.36314850024294,181.8961
27.203624060153963,0.0010661998485776824,185.76860679292443,181.8961
27.513053256935546,0.0010411032109852924,186.94216567189096,183.8172
27.874053986469907,0.0010129316144421572,188.27670832726378,183.8172
28.235054716004267,0.0009860709120710716,189.57550415044045,185.7211
28.596055445538628,0.0009605067220709239,190.84030549676038,187.6082
28.95705617507299,0.0009358131960206905,192.07240340557053,187.6082
29.31805690460735,0.0009122579178056421,193.2732312266534,189.4788
29.67905763420794,0.0008897557721130846,194.44405885696705,189.4788
30.0400583637423,0.0008684383371254042,195.586457028164,191.3331
30.40105909327666,0.0008483083124251405,196.70182620294565,193.1716
30.81363135563003,0.0008265520097083459,197.9454718644844,193.1716
31.17463208516439,0.0008081619933429893,199.00758792922426,194.9946
31.58720434745153,0.0007882223555613311,200.1929911588736,194.9946
31.999776609871127,0.0007694688328543788,201.34957199248467,196.8023
32.36077733940549,0.0007540146751323898,202.3395647305185,198.595
32.77334960175885,0.0007356616613755253,203.44577508073053,198.595
33.185921864045994,0.0007189498585415829,204.5257833175694,200.3731
33.59849412639936,0.0007038678620738817,205.58231614524422,200.3731
34.011066388752724,0.0006894980259472949,206.6169714789245,202.1368
34.47521018385887,0.0006740324000046133,207.75600823870437,203.8864
34.887782446278464,0.0006612377712073338,208.74749179405276,203.8864
35.35192624138461,0.0006477421595587042,209.84102443234713,205.6223
35.76449850367175,0.0006363722055518191,210.7946162715941,205.6223
36.2286422987779,0.00062420790140449,211.84767817692452,207.3445
36.692786093950275,0.0006125385963516876,212.88081044517705,209.0536
37.156929889122644,0.0006016540225432345,213.89516677082324,209.0536
37.62107368422879,0.0005913682613156457,214.89178663729098,210.7496
38.085217479334936,0.0005814981009555583,215.87159875214311,210.7496
38.54936127450731,0.0005719446737371343,216.83519085089466,212.4328
39.06507660243246,0.0005620621914083911,217.8877776627766,214.1035
39.52922039760484,0.0005537590447138454,218.81992965935018,214.1035
40.04493572552999,0.0005447662021969876,219.8396284956748,215.7619
40.56065105345514,0.0005365122729659018,220.84323575733936,215.7619
41.024794848561285,0.0005292166274739546,221.73368134412027,217.4082
41.59208170930545,0.0005198619036679421,222.8047774928373,219.0427
42.1077970372306,0.0005131355132490503,223.76311703384235,219.0427
42.62351236515575,0.0005073104567410271,224.71064462533846,220.6656
43.139227693080905,0.0005005510724073089,225.6462382273595,220.6656
43.706514553758836,0.0004933084134622146,226.66102675628974,222.2771
44.22222988168399,0.0004872421145664368,227.57129302833462,223.8774
44.78951674236192,0.00048085137143694714,228.55973971141051,223.8774
45.35680360310607,0.00047436444895002246,229.53517449446318,225.4667
45.924090463850234,0.00046843446504724707,230.49778570081364,225.4667
46.491377324528166,0.0004630255149463262,231.4487114286023,227.0452
47.1102357180251,0.00045716008885428777,232.47376960645846,228.6131
47.67752257876926,0.00045152842668022466,233.40156781308562,228.6131
48.2963809722662,0.00044591286081903055,234.4012124349373,230.1706
48.915239365763135,0.0004404988484375861,235.3885510115418,230.1706
49.5340977593263,0.00043547577019815406,236.364421266379,231.7179
50.15295615275701,0.00043025056853169944,237.3289399810021,233.2551
50.77181454632017,0.00042555165047785336,238.2821394353563,233.2551
51.390672939817115,0.0004201414513732764,239.22423375688925,234.7824
52.061102866133055,0.0004147447833388901,240.2316501686778,234.7824
52.67996125962999,0.00041010250659145517,241.15041328234332,236.3001
53.35039118594594,0.0004048616372906824,242.1338953774418,237.8081
54.02082111226188,0.0003999042304178568,243.104998774976,237.8081
54.691251038577825,0.00039513517194256155,244.06431651777578,239.3068
55.413252497646546,0.00038998360483450024,245.08472115220482,239.3068
56.08368242389626,0.0003849098547403879,246.01973573225348,240.7962
56.80568388303121,0.0003790300097378904,247.0125565764038,242.2766
57.527685342099936,0.0003734168659797798,247.99027271151803,242.2766
58.24968680123488,0.00036808990445787355,248.953997302546,243.748
58.9716882603036,0.0003626925301601004,249.90383225743983,243.748
59.69368971937233,0.0003568686881430642,250.83944924494023,245.2106
60.467262711260055,0.00034878102973381274,251.82131830192264,246.6645
61.24083570314778,0.00034278481278461647,252.7841209353629,246.6645
62.01440869503551,0.0003369264022482716,253.73074394280073,248.1099
62.78798168692324,0.00033290712328446127,254.66396589665277,248.1099
63.56155467881097,0.00032630191536781554,255.58187969218412,249.5469
64.38669920351771,0.0003197826196488168,256.54126317920134,250.9757
65.16027219540543,0.00031415876189556523,257.4238359720724,250.9757
65.98541672011217,0.0003091569842777947,258.349296570923,252.3963
66.81056124475268,0.00030387187372214134,259.2598215395958,252.3963
67.6357057694594,0.00029913317769680425,260.15538529289284,253.8088
68.51242182691892,0.0002933968417347994,261.090460760443,255.2135
69.38913788437843,0.0002882702900904552,262.0081604768586,255.2135
70.26585394183795,0.00028305332613941367,262.90960921419406,256.6104
71.14256999929746,0.0002786624918002784,263.7961359577976,256.6104
72.01928605675697,0.0002741091023468571,264.66827013071287,257.9995
72.94757364710172,0.00026848617089318845,265.57530342558834,259.3811
73.82428970456124,0.0002640560773209598,266.41530853402236,259.3811
74.75257729477353,0.00026039900312417656,267.2920876399153,260.7553
75.73243641787106,0.0002561568645748615,268.20341572192365,260.7553
76.66072400808335,0.0002523569166105747,269.0533017868492,262.122
77.64058313118088,0.0002477865065110494,269.93505828206395,263.4815
78.6204422542784,0.00024315678499206895,270.8009157126464,263.4815
79.60030137730969,0.0002390167531472994,271.65149685966423,264.8338
80.580160500341,0.000232381263885647,272.4838641353879,264.8338
81.6115911561913,0.00022741007536592408,273.3366071430101,266.179
82.6430218120416,0.00022308846460216325,274.173690291805,267.5172
83.67445246789191,0.00021909358063331092,274.9943679885412,267.5172
84.70588312374221,0.0002148920920588739,275.80030799229365,268.8486
85.78888531241152,0.00021015866458830895,276.6287497690056,268.8486
86.87188750108083,0.00020749608119060054,277.4420419412746,270.1731
87.95488968968391,0.0002022576271416938,278.24111007918276,271.4908
89.037891878287,0.00019788321249209715,279.021022017846,271.4908
90.17246559977532,0.00019553783964823044,279.8242750966012,272.8019
91.30703932113117,0.00019196158678932092,280.6160047685837,272.8019
92.4416130426195,0.00018775286069589903,281.3909961366615,274.1064
93.62775829686059,0.0001838180996067459,282.18417375848077,275.4044
94.81390355110169,0.00018024408833963474,282.96094424861553,275.4044
96.00004880527655,0.00017663863012285977,283.72288066939626,276.696
97.18619405951765,0.0001735988219553998,284.47037976371223,276.696
98.42391084657775,0.00017104267346622538,285.23823847107053,277.9812
99.66162763357163,0.0001661523500699605,285.99032617564256,279.2602
100.8993444205655,0.00016389191142023653,286.7262109498568,279.2602
102.18863274037838,0.00016142531328255252,287.4809614945609,280.5329
103.47792106019126,0.0001589702686825481,288.2244609272179,280.5329
104.76720938000415,0.0001562655259156183,288.9564557084035,281.7994
106.10806923263603,0.00015309878421807416,289.70291163022466,283.0599
107.39735755244891,0.0001502776375184438,290.40673640818756,283.0599
108.78978893783358,0.0001443824005441576,291.148539864009,284.3143
110.13064879039923,0.00014126766117926364,291.8365367260629,284.3143
111.52308017585013,0.000139189811127678,292.5425493587933,285.5627
112.9155115612348,0.00013581259643373776,293.2317043664833,286.8053
114.35951447943846,0.00013424066166968225,293.93148927673053,286.8053
115.8035173975759,0.00013269306734914132,294.6271200725581,288.0419
117.24752031577958,0.00012924212328502095,295.3086040449133,288.0419
118.69152323398325,0.00012640036763953596,295.97292552905276,289.2728
120.1870976849397,0.000124223511240378,296.64721632725474,289.2728
121.73424366871517,0.00012183977872679705,297.33182896652266,290.4979
123.22981811973784,0.00011854704850483451,297.9761012685443,291.7173
124.7769641035133,0.00011750971666957614,298.63363277597796,291.7173
126.37568162004153,0.00011536982989797574,299.30361613490044,292.9311
127.922827603817,0.00011378435824563182,299.94217382044064,292.9311
129.57311665323044,0.0001114854181170737,300.61118180766346,294.1392
131.17183416975868,0.00010877767582689234,301.2475527947465,295.3418
132.82212321910592,0.00010447828168457829,301.8776271739391,295.3418
134.52398380120593,0.00010362082969055869,302.5130589343058,296.5388
136.17427285061942,0.00010040862773481388,303.11811474514525,296.5388
137.92770496553842,9.727457673299923e-5,303.74175129726933,297.7304
139.6295655477047,9.521399286596903e-5,304.33083537117113,298.9165
141.38299766268995,9.528542090400144e-5,304.9294830641851,298.9165
143.18800131042798,9.307186687198911e-5,305.54277953671317,300.0973
144.9930049580998,9.009506853808804e-5,306.13763335010873,300.0973
146.79800860590404,8.980387260913185e-5,306.72252206391073,301.2727
148.65458378639485,8.716820052510787e-5,307.31498853303333,302.4428
150.51115896688566,8.621140506058375e-5,307.89379837592963,302.4428
152.41930568026171,8.528867343967562e-5,308.4838934557642,303.6075
154.32745239357152,8.392726105930208e-5,309.0655693233285,303.6075
156.23559910602037,8.008835628459008e-5,309.62516980885835,304.7671
158.1953173511558,7.947926213680074e-5,310.1842474866097,305.9214
160.206607129044,7.626426573252008e-5,310.7480161568189,305.9214
162.21789690686595,7.54100505526966e-5,311.29378376274923,307.0705
